nameOfIssuer,titleOfClass,cusip,value,shrsOrPrnAmt/sshPrnamt,shrsOrPrnAmt/sshPrnamtType,investmentDiscretion,otherManager,votingAuthority/Sole,votingAuthority/Shared,votingAuthority/None,putCall
INVESTMENT TECHNOLOGY GRP NE,CMN,46145F105,217,11000,SH,DFND,1,11000,0,0,Call
INVESTMENT TECHNOLOGY GRP NE,CMN,46145F105,385,19500,SH,DFND,2,19500,0,0,
INVESTORS BANCORP INC NEW,CMN,46146L101,11938,855748,SH,DFND,1,855748,0,0,
INVESTORS BANCORP INC NEW,CMN,46146L101,1704,122125,SH,DFND,2,122125,0,0,
INVESTORS REAL ESTATE TR,CMN,461730103,703,98584,SH,DFND,1,98584,0,0,
INVITAE CORP,CMN,46185L103,167,21035,SH,DFND,1,21035,0,0,
INVIVO THERAPEUTICS HLDGS CO,CMN,46186M209,440,104850,SH,DFND,1,104850,0,0,
INVIVO THERAPEUTICS HLDGS CO,CMN,46186M209,8,2000,SH,DFND,1,2000,0,0,Put
ION GEOPHYSICAL CORP,CMN,462044207,634,105632,SH,DFND,1,105632,0,0,
IONIS PHARMACEUTICALS INC,CMN,462222100,28967,605618,SH,DFND,1,605433,0,185,
IONIS PHARMACEUTICALS INC,CMN,462222100,4161,86999,SH,DFND,2,86999,0,0,
IPG PHOTONICS CORP,CMN,44980X109,17233,174578,SH,DFND,1,174578,0,0,
IPG PHOTONICS CORP,CMN,44980X109,1658,16797,SH,DFND,2,16596,0,201,
IRHYTHM TECHNOLOGIES INC,CMN,450056106,540,17989,SH,DFND,1,17989,0,0,
IRIDIUM COMMUNICATIONS INC,CMN,46269C102,2191,228243,SH,DFND,1,228243,0,0,
IROBOT CORP,CMN,462726100,8144,139325,SH,DFND,1,139315,0,10,
IROBOT CORP,CMN,462726100,1111,19000,SH,DFND,1,19000,0,0,Call
IROBOT CORP,CMN,462726100,573,9800,SH,DFND,1,9800,0,0,Put
IROBOT CORP,CMN,462726100,603,10323,SH,DFND,2,10323,0,0,
IRON MTN INC NEW,CMN,46284V101,151097,4651987,SH,DFND,1,4651987,0,0,
IRON MTN INC NEW,CMN,46284V101,974,30000,SH,DFND,1,30000,0,0,Put
IRON MTN INC NEW,CMN,46284V101,296,9100,SH,DFND,1,9100,0,0,Call
IRON MTN INC NEW,CMN,46284V101,17658,543669,SH,DFND,2,529831,0,13838,
IRON MTN INC NEW,CMN,46284V101,145,4475,SH,DFND,6,4475,0,0,
IRON MTN INC NEW,CMN,46284V101,238,7338,SH,OTR,"6,2",0,7338,0,
IRONWOOD PHARMACEUTICALS INC,CNV,46333XAD0,5006,4374000,PRN,DFND,1,4374000,0,0,
IRONWOOD PHARMACEUTICALS INC,CMN,46333X108,10996,719159,SH,DFND,1,719119,0,40,
IRONWOOD PHARMACEUTICALS INC,CMN,46333X108,5969,390384,SH,DFND,2,390384,0,0,
IRSA INVERSIONES Y REP S A,CMN,450047204,2348,127318,SH,DFND,2,127318,0,0,
ISHARES,CMN,464286681,743,15690,SH,DFND,1,15690,0,0,
ISHARES,CMN,464286178,1652,34085,SH,DFND,1,34085,0,0,
ISHARES,CMN,464286608,7053,203840,SH,DFND,1,172043,0,31797,
ISHARES,CMN,464289115,1161,44900,SH,DFND,1,44900,0,0,
ISHARES,CMN,464286608,11591,335000,SH,DFND,1,335000,0,0,Put
ISHARES,CMN,464286608,3,100,SH,DFND,1,100,0,0,Call
ISHARES,CMN,464286608,1038,30000,SH,DFND,3,0,0,30000,
ISHARES,CMN,464286608,25259,730019,SH,DFND,5,0,0,730019,
ISHARES GOLD TRUST,CMN,464285105,1131,102041,SH,DFND,1,102041,0,0,
ISHARES GOLD TRUST,CMN,464285105,940,84843,SH,DFND,5,0,0,84843,
ISHARES INC,CMN,464286772,10047,188782,SH,DFND,1,187692,0,1090,
ISHARES INC,CMN,464286871,11560,593439,SH,DFND,1,590064,0,3375,
ISHARES INC,CMN,464286657,1106,34678,SH,DFND,1,34678,0,0,
ISHARES INC,CMN,464286665,12149,307014,SH,DFND,1,38423,0,268591,
ISHARES INC,CMN,46434G780,4193,210367,SH,DFND,1,210367,0,0,
ISHARES INC,CMN,464286533,4294,87798,SH,DFND,1,87798,0,0,
ISHARES INC,CMN,46434G822,192667,3943243,SH,DFND,1,3309082,0,634161,
ISHARES INC,CMN,46434G830,11058,456734,SH,DFND,1,450004,0,6730,
ISHARES INC,CMN,464286103,8856,437762,SH,DFND,1,437762,0,0,
ISHARES INC,CMN,464286756,448,15595,SH,DFND,1,14595,0,1000,
ISHARES INC,CMN,464286517,751,17534,SH,DFND,1,354,0,17180,
ISHARES INC,CMN,46434G103,3339,78661,SH,DFND,1,543,0,78118,
ISHARES INC,CMN,46434G814,716,25511,SH,DFND,1,25511,0,0,
ISHARES INC,CMN,464286749,5470,185669,SH,DFND,1,173950,0,11719,
ISHARES INC,CMN,464286301,432,24698,SH,DFND,1,24698,0,0,
ISHARES INC,CMN,464286806,5733,216515,SH,DFND,1,176750,0,39765,
ISHARES INC,CMN,464286509,6899,263827,SH,DFND,1,159050,0,104777,
ISHARES INC,CMN,464286822,85681,1948615,SH,DFND,1,1947528,0,1087,
ISHARES INC,CMN,464286400,167454,5022610,SH,DFND,1,5019472,0,3138,
ISHARES INC,CMN,464286624,282,3909,SH,DFND,1,3852,0,57,
ISHARES INC,CMN,464286715,524,16150,SH,DFND,1,16150,0,0,
ISHARES INC,CMN,464286780,8323,158962,SH,DFND,1,158726,0,236,
ISHARES INC,CMN,46434G772,5879,200164,SH,DFND,1,192042,0,8122,
ISHARES INC,CMN,464286764,15223,574238,SH,DFND,1,217289,0,356949,
ISHARES INC,CMN,46434G822,4964,101600,SH,DFND,1,101600,0,0,Put
ISHARES INC,CMN,46434G822,942,19275,SH,DFND,1,19275,0,0,Call
ISHARES INC,CMN,464286822,44392,1009600,SH,DFND,1,1009600,0,0,Put
ISHARES INC,CMN,464286400,723481,21700100,SH,DFND,1,21700100,0,0,Put
ISHARES INC,CMN,464286772,2948,55400,SH,DFND,1,55400,0,0,Call
ISHARES INC,CMN,464286772,3172,59600,SH,DFND,1,59600,0,0,Put
ISHARES INC,CMN,464286806,408,15400,SH,DFND,1,15400,0,0,Put
ISHARES INC,CMN,464286806,1170,44200,SH,DFND,1,44200,0,0,Call
ISHARES INC,CMN,464286756,32,1100,SH,DFND,1,1100,0,0,Call
ISHARES INC,CMN,464286764,72,2700,SH,DFND,1,2700,0,0,Put
ISHARES INC,CMN,464286871,288,14800,SH,DFND,1,14800,0,0,Put
ISHARES INC,CMN,46434G780,44,2200,SH,DFND,1,2200,0,0,Call
ISHARES INC,CMN,46434G772,351,11950,SH,DFND,1,11950,0,0,Call
ISHARES INC,CMN,46434G772,524,17850,SH,DFND,1,17850,0,0,Put
ISHARES INC,CMN,46434G814,16,575,SH,DFND,1,575,0,0,Put
ISHARES INC,CMN,46434G814,57,2025,SH,DFND,1,2025,0,0,Call
ISHARES INC,CMN,46434G780,54,2700,SH,DFND,1,2700,0,0,Put
ISHARES INC,CMN,464286509,230,8800,SH,DFND,1,8800,0,0,Put
ISHARES INC,CMN,464286871,438,22500,SH,DFND,1,22500,0,0,Call
ISHARES INC,CMN,464286400,1582193,47456300,SH,DFND,1,47456300,0,0,Call
ISHARES INC,CMN,464286822,19677,447500,SH,DFND,1,447500,0,0,Call
ISHARES INC,CMN,46434G772,8421,286708,SH,DFND,2,286708,0,0,
ISHARES INC,CMN,46434G822,3153,64536,SH,DFND,2,64536,0,0,
ISHARES INC,CMN,464286780,10742,205156,SH,DFND,2,205156,0,0,
ISHARES INC,CMN,464286772,80714,1516613,SH,DFND,2,1516613,0,0,
ISHARES INC,CMN,464286509,1258,48121,SH,DFND,2,48121,0,0,
ISHARES INC,CMN,46434G103,105462,2484387,SH,DFND,2,2484387,0,0,
ISHARES INC,CMN,464286764,454,17128,SH,DFND,2,17128,0,0,
ISHARES INC,CMN,464286822,43408,987218,SH,DFND,3,987218,0,0,
ISHARES INC,CMN,464286400,70083,2102063,SH,DFND,3,2102063,0,0,
ISHARES INC,CMN,464286103,1012,50000,SH,DFND,3,50000,0,0,
ISHARES INC,CMN,464286665,2746,69402,SH,DFND,3,0,0,69402,
ISHARES INC,CMN,464286764,7023,264930,SH,DFND,3,0,0,264930,
ISHARES INC,CMN,46434G822,16481,337306,SH,DFND,3,4093,0,333213,
ISHARES INC,CMN,46434G772,250,8500,SH,DFND,3,2000,0,6500,
ISHARES INC,CMN,464286400,80016,2400000,SH,DFND,3,2400000,0,0,Call
ISHARES INC,CMN,464286400,165043,4950300,SH,DFND,3,4950300,0,0,Put
ISHARES INC,CMN,464286764,835,31480,SH,DFND,4,0,0,31480,
ISHARES INC,CMN,46434G822,4481,91717,SH,DFND,4,0,0,91717,
ISHARES INC,CMN,464286665,355,8960,SH,DFND,4,0,0,8960,
ISHARES INC,CMN,464286517,207,4840,SH,DFND,5,0,0,4840,
ISHARES INC,CMN,464286764,406,15326,SH,DFND,5,0,0,15326,
ISHARES INC,CMN,464286509,22256,851097,SH,DFND,5,0,0,851097,
ISHARES INC,CMN,46434G103,44081,1038418,SH,DFND,5,0,0,1038418,
ISHARES INC,CMN,464286665,72094,1821937,SH,DFND,5,0,0,1821937,
ISHARES INC,CMN,46434G822,93823,1920236,SH,DFND,5,0,0,1920236,
ISHARES INC,CMN,46434G103,253,5963,SH,DFND,6,5963,0,0,
ISHARES SILVER TRUST,CMN,46428Q109,10884,720316,SH,DFND,1,442886,0,277430,
ISHARES SILVER TRUST,CMN,46428Q109,56948,3768900,SH,DFND,1,3768900,0,0,Call
ISHARES SILVER TRUST,CMN,46428Q109,31269,2069400,SH,DFND,1,2069400,0,0,Put
ISHARES SILVER TRUST,CMN,46428Q109,998,66057,SH,DFND,3,66057,0,0,
ISHARES TR,CMN,464287614,654094,6235408,SH,DFND,1,305744,0,5929664,
ISHARES TR,CMN,464287234,303656,8673414,SH,DFND,1,3606198,0,5067216,
ISHARES TR,CMN,464288760,1075,7648,SH,DFND,1,1773,0,5875,
ISHARES TR,CMN,464288752,63866,2324097,SH,DFND,1,2315877,0,8220,
ISHARES TR,CMN,464288810,13566,101886,SH,DFND,1,96246,0,5640,
ISHARES TR,CMN,464287440,12128,115699,SH,DFND,1,111402,0,4297,
ISHARES TR,CMN,464287432,146643,1230949,SH,DFND,1,1230439,0,510,
ISHARES TR,CMN,464288265,4523,83168,SH,DFND,1,83168,0,0,
ISHARES TR,CMN,464288273,2230,44751,SH,DFND,1,3997,0,40754,
ISHARES TR,CMN,464288513,256222,2960395,SH,DFND,1,2401212,0,559183,
ISHARES TR,CMN,46429B671,228303,5220738,SH,DFND,1,5220738,0,0,
ISHARES TR,CMN,464287655,2752554,20411968,SH,DFND,1,15875250,0,4536718,
ISHARES TR,CMN,464287192,32187,197661,SH,DFND,1,197418,0,243,
ISHARES TR,CMN,464287101,21127,212761,SH,DFND,1,52579,0,160182,
ISHARES TR,CMN,46434V613,308,6125,SH,DFND,1,6125,0,0,
ISHARES TR,CMN,464287721,15213,126513,SH,DFND,1,119473,0,7040,
ISHARES TR,CMN,464287481,63925,656385,SH,DFND,1,626752,0,29633,
ISHARES TR,CMN,464288372,2935,75180,SH,DFND,1,55188,0,19992,
ISHARES TR,CMN,464287168,45243,510811,SH,DFND,1,148032,0,362779,
ISHARES TR,CMN,464287705,10833,74601,SH,DFND,1,70083,0,4518,
ISHARES TR,CMN,464287606,8767,48120,SH,DFND,1,39791,0,8329,
ISHARES TR,CMN,46432F834,1194,23645,SH,DFND,1,2440,0,21205,
ISHARES TR,CMN,464287465,1453441,25176533,SH,DFND,1,2418094,0,22758439,
ISHARES TR,CMN,464287390,10001,362606,SH,DFND,1,361711,0,895,
ISHARES TR,CMN,464288588,8349,78513,SH,DFND,1,41218,0,37295,
ISHARES TR,CMN,464289511,1746,29747,SH,DFND,1,29747,0,0,
ISHARES TR,CMN,464288562,551,8885,SH,DFND,1,8885,0,0,
ISHARES TR,CMN,464288695,365,6654,SH,DFND,1,6654,0,0,
ISHARES TR,CMN,46429B697,2655,58717,SH,DFND,1,58717,0,0,
ISHARES TR,CMN,464288687,31328,841914,SH,DFND,1,229361,0,612553,
ISHARES TR,CMN,464288646,99535,948493,SH,DFND,1,59154,0,889339,
ISHARES TR,CMN,464288638,6413,59271,SH,DFND,1,56639,0,2632,
ISHARES TR,CMN,464287556,148303,558831,SH,DFND,1,487533,0,71298,
ISHARES TR,CMN,46432F859,14850,296992,SH,DFND,1,296992,0,0,
ISHARES TR,CMN,46432F339,384,5552,SH,DFND,1,5552,0,0,
ISHARES TR,CMN,464287309,24677,202618,SH,DFND,1,45465,0,157153,
ISHARES TR,CMN,464288885,3506,55042,SH,DFND,1,1100,0,53942,
ISHARES TR,CMN,46434V639,29557,1111165,SH,DFND,1,21527,0,1089638,
ISHARES TR,CMN,46429B655,28529,562369,SH,DFND,1,350,0,562019,
ISHARES TR,CMN,464288661,363,2960,SH,DFND,1,12,0,2948,
ISHARES TR,CMN,464288257,5466,92381,SH,DFND,1,65178,0,27203,
ISHARES TR,CMN,464288786,1159,19531,SH,DFND,1,19531,0,0,
ISHARES TR,CMN,464288851,36875,563493,SH,DFND,1,563493,0,0,
ISHARES TR,CMN,464288836,7224,51082,SH,DFND,1,50066,0,1016,
ISHARES TR,CMN,46429B408,621,19159,SH,DFND,1,19159,0,0,
ISHARES TR,CMN,46429B663,11340,137870,SH,DFND,1,50000,0,87870,
ISHARES TR,CMN,464287382,1065,20080,SH,DFND,1,20080,0,0,
ISHARES TR,CMN,464289180,28899,1524204,SH,DFND,1,64789,0,1459415,
ISHARES TR,CMN,46434V886,28977,1042348,SH,DFND,1,320,0,1042028,
ISHARES TR,CMN,464288844,2350,51714,SH,DFND,1,50839,0,875,
ISHARES TR,CMN,464287887,15479,103196,SH,DFND,1,100102,0,3094,
ISHARES TR,CMN,464287630,135272,1137309,SH,DFND,1,176407,0,960902,
ISHARES TR,CMN,464287770,55443,521767,SH,DFND,1,50200,0,471567,
ISHARES TR,CMN,464287804,86618,629861,SH,DFND,1,484225,0,145636,
ISHARES TR,CMN,46432F396,18998,250435,SH,DFND,1,250000,0,435,
ISHARES TR,CMN,464288828,667,5327,SH,DFND,1,3492,0,1835,
ISHARES TR,CMN,464287531,10850,248743,SH,DFND,1,248743,0,0,
ISHARES TR,CMN,464288208,366,2328,SH,DFND,1,2328,0,0,
ISHARES TR,CMN,464287119,6418,53030,SH,DFND,1,51730,0,1300,
ISHARES TR,CMN,464289529,4219,154304,SH,DFND,1,8264,0,146040,
ISHARES TR,CMN,464287523,67776,552279,SH,DFND,1,552279,0,0,
ISHARES TR,CMN,464287200,263884,1172871,SH,DFND,1,561916,0,610955,
ISHARES TR,CMN,464287754,666,5527,SH,DFND,1,0,0,5527,
ISHARES TR,CMN,46435G813,2337,116921,SH,DFND,1,0,0,116921,
ISHARES TR,CMN,46434V803,883630,33829619,SH,DFND,1,0,0,33829619,
ISHARES TR,CMN,464289446,524,10294,SH,DFND,1,10294,0,0,
ISHARES TR,CMN,464288158,884,8410,SH,DFND,1,0,0,8410,
ISHARES TR,CMN,46435G334,9130,297506,SH,DFND,1,125112,0,172394,
ISHARES TR,CMN,46429B689,13451,219713,SH,DFND,1,580,0,219133,
ISHARES TR,CMN,464289867,825,20327,SH,DFND,1,67,0,20260,
ISHARES TR,CMN,464288679,2352,21323,SH,DFND,1,263,0,21060,
ISHARES TR,CMN,46432F842,2044,38119,SH,DFND,1,24619,0,13500,
ISHARES TR,CMN,464288109,632,6713,SH,DFND,1,6713,0,0,
ISHARES TR,CMN,464288505,840,5378,SH,DFND,1,5378,0,0,
ISHARES TR,CMN,46435G680,372,15300,SH,DFND,1,15300,0,0,
ISHARES TR,CMN,46435G714,485,19723,SH,DFND,1,19723,0,0,
ISHARES TR,CMN,46435G698,289,12900,SH,DFND,1,12900,0,0,
ISHARES TR,CMN,464288778,4054,89344,SH,DFND,1,89344,0,0,
ISHARES TR,CMN,464288869,1634,19033,SH,DFND,1,1684,0,17349,
ISHARES TR,CMN,464288240,4008,99537,SH,DFND,1,12164,0,87373,
ISHARES TR,CMN,464287622,110092,884561,SH,DFND,1,316986,0,567575,
ISHARES TR,CMN,464288414,20243,187125,SH,DFND,1,99,0,187026,
ISHARES TR,CMN,464287341,1210,34758,SH,DFND,1,2938,0,31820,
ISHARES TR,CMN,46432F388,591,8418,SH,DFND,1,8418,0,0,
ISHARES TR,CMN,464287176,17041,150583,SH,DFND,1,79789,0,70794,
ISHARES TR,CMN,464288877,6139,129931,SH,DFND,1,1406,0,128525,
ISHARES TR,CMN,464287457,30725,363825,SH,DFND,1,10447,0,353378,
ISHARES TR,CMN,46429B598,2014,75122,SH,DFND,1,35122,0,40000,
ISHARES TR,CMN,464287564,7303,73295,SH,DFND,1,51668,0,21627,
ISHARES TR,CMN,46429B267,1095,43923,SH,DFND,1,43923,0,0,
ISHARES TR,CMN,464289438,2744,48721,SH,DFND,1,48721,0,0,
ISHARES TR,CMN,464288570,20047,243347,SH,DFND,1,6450,0,236897,
ISHARES TR,CMN,464288489,3899,148348,SH,DFND,1,248,0,148100,
ISHARES TR,CMN,464287713,5219,151273,SH,DFND,1,151273,0,0,
ISHARES TR,CMN,464288802,428,4654,SH,DFND,1,4654,0,0,
ISHARES TR,CMN,464287226,75642,699997,SH,DFND,1,314085,0,385912,
ISHARES TR,CMN,464287580,583,3861,SH,DFND,1,3861,0,0,
ISHARES TR,CMN,464287549,18084,146060,SH,DFND,1,146060,0,0,
ISHARES TR,CMN,464287473,14967,186082,SH,DFND,1,62164,0,123918,
ISHARES TR,CMN,464287499,20231,113112,SH,DFND,1,64872,0,48240,
ISHARES TR,CMN,464287184,175006,5041959,SH,DFND,1,5005701,0,36258,
ISHARES TR,CMN,464287671,1045,24337,SH,DFND,1,22137,0,2200,
ISHARES TR,CMN,464287879,7818,55840,SH,DFND,1,53277,0,2563,
ISHARES TR,CMN,464287697,6182,50739,SH,DFND,1,50139,0,600,
ISHARES TR,CMN,464288620,211,1934,SH,DFND,1,222,0,1712,
ISHARES TR,CMN,464287374,17346,482508,SH,DFND,1,474550,0,7958,
ISHARES TR,CMN,464287648,170388,1106846,SH,DFND,1,849807,0,257039,
ISHARES TR,CMN,464287598,679931,6069191,SH,DFND,1,242998,0,5826193,
ISHARES TR,CMN,464288448,9671,327175,SH,DFND,1,17897,0,309278,
ISHARES TR,CMN,464288182,6448,117382,SH,DFND,1,114398,0,2984,
ISHARES TR,CMN,46434V381,204,7606,SH,DFND,1,7606,0,0,
ISHARES TR,CMN,464288281,41014,372109,SH,DFND,1,372109,0,0,
ISHARES TR,CMN,464287150,933,18197,SH,DFND,1,5997,0,12200,
ISHARES TR,CMN,464287762,52550,364602,SH,DFND,1,364282,0,320,
ISHARES TR,CMN,464287796,3785,91127,SH,DFND,1,83977,0,7150,
ISHARES TR,CMN,464287812,18405,166226,SH,DFND,1,166226,0,0,
ISHARES TR,CMN,464287861,2061,53096,SH,DFND,1,23671,0,29425,
ISHARES TR,CMN,464287739,319621,4154158,SH,DFND,1,3146820,0,1007337,
ISHARES TR,CMN,464287838,10797,129830,SH,DFND,1,87645,0,42185,
ISHARES TR,CMN,464287663,5249,106827,SH,DFND,1,912,0,105915,
ISHARES TR,CMN,464287242,52268,446045,SH,DFND,1,272877,0,173168,
ISHARES TR,CMN,46429B309,2677,110947,SH,DFND,1,110947,0,0,
ISHARES TR,CMN,464287507,37206,225026,SH,DFND,1,60904,0,164122,
ISHARES TR,CMN,464287408,9334,92067,SH,DFND,1,26431,0,65636,
ISHARES TR,CMN,464287689,86980,654085,SH,DFND,1,306988,0,347097,
ISHARES TR,CMN,464287515,123300,1132747,SH,DFND,1,1132747,0,0,
ISHARES TR,CMN,464287788,7293,71883,SH,DFND,1,69770,0,2113,
ISHARES TR,CMN,464287721,144,1200,SH,DFND,1,1200,0,0,Call
ISHARES TR,CMN,464287390,39,1400,SH,DFND,1,1400,0,0,Call
ISHARES TR,CMN,464287192,2671,16400,SH,DFND,1,16400,0,0,Call
ISHARES TR,CMN,464287242,1406,12000,SH,DFND,1,12000,0,0,Call
ISHARES TR,CMN,464287242,1805,15400,SH,DFND,1,15400,0,0,Put
ISHARES TR,CMN,464287390,6,200,SH,DFND,1,200,0,0,Put
ISHARES TR,CMN,46429B671,26,600,SH,DFND,1,600,0,0,Put
ISHARES TR,CMN,464287192,1596,9800,SH,DFND,1,9800,0,0,Put
ISHARES TR,CMN,464287739,91420,1188200,SH,DFND,1,1188200,0,0,Call
ISHARES TR,CMN,464287739,379299,4929800,SH,DFND,1,4929800,0,0,Put
ISHARES TR,CMN,464287465,282352,4890900,SH,DFND,1,4707900,0,183000,Call
ISHARES TR,CMN,464287432,263373,2210800,SH,DFND,1,2210800,0,0,Put
ISHARES TR,CMN,464287184,56810,1636700,SH,DFND,1,1636700,0,0,Call
ISHARES TR,CMN,46435G334,9,300,SH,DFND,1,300,0,0,Put
ISHARES TR,CMN,464287465,320003,5543100,SH,DFND,1,2818400,0,2724700,Put
ISHARES TR,CMN,464287432,460783,3867900,SH,DFND,1,3867900,0,0,Call
ISHARES TR,CMN,464287234,445051,12712100,SH,DFND,1,12712100,0,0,Put
ISHARES TR,CMN,464287556,166579,627700,SH,DFND,1,627700,0,0,Put
ISHARES TR,CMN,464287234,718755,20530000,SH,DFND,1,20530000,0,0,Call
ISHARES TR,CMN,464287184,429311,12368500,SH,DFND,1,12368500,0,0,Put
ISHARES TR,CMN,464287655,1147061,8506200,SH,DFND,1,8506200,0,0,Call
ISHARES TR,CMN,464288513,202432,2338900,SH,DFND,1,2338900,0,0,Put
ISHARES TR,CMN,464288513,57296,662000,SH,DFND,1,662000,0,0,Call
ISHARES TR,CMN,464287655,2619232,19423300,SH,DFND,1,19423300,0,0,Put
ISHARES TR,CMN,464287556,150152,565800,SH,DFND,1,565800,0,0,Call
ISHARES TR,CMN,464287556,115463,435087,SH,DFND,2,435087,0,0,
ISHARES TR,CMN,464289529,2768,101247,SH,DFND,2,101247,0,0,
ISHARES TR,CMN,464287242,14555,124214,SH,DFND,2,124214,0,0,
ISHARES TR,CMN,464288661,6501,53061,SH,DFND,2,53061,0,0,
ISHARES TR,CMN,464287234,19513,557358,SH,DFND,2,557358,0,0,
ISHARES TR,CMN,46429B671,13064,298748,SH,DFND,2,298748,0,0,
ISHARES TR,CMN,464287739,29092,378118,SH,DFND,2,378118,0,0,
ISHARES TR,CMN,46432F842,4193,78188,SH,DFND,2,78188,0,0,
ISHARES TR,CMN,464287440,1591,15177,SH,DFND,2,15177,0,0,
ISHARES TR,CMN,464288513,212307,2453000,SH,DFND,2,2453000,0,0,
ISHARES TR,CMN,46435G334,2957,96342,SH,DFND,2,96342,0,0,
ISHARES TR,CMN,464288273,25017,501952,SH,DFND,2,501952,0,0,
ISHARES TR,CMN,464288620,5211,47707,SH,DFND,2,47707,0,0,
ISHARES TR,CMN,464287481,2303,23652,SH,DFND,2,23652,0,0,
ISHARES TR,CMN,464287598,12727,113605,SH,DFND,2,113605,0,0,
ISHARES TR,CMN,464287176,7,60,SH,DFND,2,60,0,0,
ISHARES TR,CMN,464287655,4945,36673,SH,DFND,2,36673,0,0,
ISHARES TR,CMN,464288281,13381,121401,SH,DFND,2,121401,0,0,
ISHARES TR,CMN,464287473,1576,19595,SH,DFND,2,19595,0,0,
ISHARES TR,CMN,46429B598,13214,492892,SH,DFND,2,492892,0,0,
ISHARES TR,CMN,464288372,12345,316204,SH,DFND,2,316204,0,0,
ISHARES TR,CMN,464287465,101863,1764467,SH,DFND,2,1764467,0,0,
ISHARES TR,CMN,464287614,10796,102919,SH,DFND,2,102919,0,0,
ISHARES TR,CMN,464287630,125151,1052222,SH,DFND,2,1052222,0,0,
ISHARES TR,CMN,464287200,176891,786218,SH,DFND,2,786218,0,0,
ISHARES TR,CMN,464287655,68652,509100,SH,DFND,2,461200,0,47900,Put
ISHARES TR,CMN,464287184,18192,524109,SH,DFND,3,524109,0,0,
ISHARES TR,CMN,464287465,1654,28655,SH,DFND,3,28352,0,303,
ISHARES TR,CMN,464287200,1346,5983,SH,DFND,3,0,0,5983,
ISHARES TR,CMN,464287168,664,7500,SH,DFND,3,0,0,7500,
ISHARES TR,CMN,464288661,209,1710,SH,DFND,3,0,0,1710,
ISHARES TR,CMN,464287457,384,4551,SH,DFND,3,0,0,4551,
ISHARES TR,CMN,464288513,1654,19115,SH,DFND,3,0,0,19115,
ISHARES TR,CMN,464287101,598,6023,SH,DFND,3,0,0,6023,
ISHARES TR,CMN,464288836,891,6300,SH,DFND,3,0,0,6300,
ISHARES TR,CMN,464287549,4105,33155,SH,DFND,3,0,0,33155,
ISHARES TR,CMN,464289131,588,53600,SH,DFND,3,53600,0,0,
ISHARES TR,CMN,464288182,895,16287,SH,DFND,3,16287,0,0,
ISHARES TR,CMN,464287176,10416,92036,SH,DFND,3,92036,0,0,
ISHARES TR,CMN,464287242,16606,141714,SH,DFND,3,134218,0,7496,
ISHARES TR,CMN,464287234,18538,529510,SH,DFND,3,482995,0,46515,
ISHARES TR,CMN,464287226,2918,27007,SH,DFND,3,0,0,27007,
ISHARES TR,CMN,464287754,6674,55348,SH,DFND,3,0,0,55348,
ISHARES TR,CMN,464288687,1498,40250,SH,DFND,3,0,0,40250,
ISHARES TR,CMN,46429B598,22494,839000,SH,DFND,3,675000,0,164000,
ISHARES TR,CMN,464287655,15155,112383,SH,DFND,3,1,0,112382,
ISHARES TR,CMN,464287556,8397,31640,SH,DFND,3,0,0,31640,
ISHARES TR,CMN,464287234,533903,15250000,SH,DFND,3,15250000,0,0,Put
ISHARES TR,CMN,464287234,112032,3200000,SH,DFND,3,3200000,0,0,Call
ISHARES TR,CMN,464287184,8678,250000,SH,DFND,3,250000,0,0,Put
ISHARES TR,CMN,464287465,34638,600000,SH,DFND,3,600000,0,0,Put
ISHARES TR,CMN,464288646,4320,41170,SH,DFND,4,0,0,41170,
ISHARES TR,CMN,464287234,208,5931,SH,DFND,4,0,0,5931,
ISHARES TR,CMN,464287325,235,2482,SH,DFND,4,0,0,2482,
ISHARES TR,CMN,464287242,738,6300,SH,DFND,4,0,0,6300,
ISHARES TR,CMN,464288281,551,5000,SH,DFND,4,0,0,5000,
ISHARES TR,CMN,464287176,1318,11642,SH,DFND,4,0,0,11642,
ISHARES TR,CMN,464287465,331,5734,SH,DFND,4,0,0,5734,
ISHARES TR,CMN,464287226,498,4610,SH,DFND,4,0,0,4610,
ISHARES TR,CMN,464287655,1643,12182,SH,DFND,4,0,0,12182,
ISHARES TR,CMN,464287457,9507,112580,SH,DFND,4,0,0,112580,
ISHARES TR,CMN,464288513,969,11200,SH,DFND,4,0,0,11200,
ISHARES TR,CMN,464287697,217,1779,SH,DFND,5,0,0,1779,
ISHARES TR,CMN,464287168,852,9625,SH,DFND,5,0,0,9625,
ISHARES TR,CMN,464287754,265,2200,SH,DFND,5,0,0,2200,
ISHARES TR,CMN,464287721,253,2100,SH,DFND,5,0,0,2100,
ISHARES TR,CMN,464287648,588,3821,SH,DFND,5,0,0,3821,
ISHARES TR,CMN,464287630,240,2020,SH,DFND,5,0,0,2020,
ISHARES TR,CMN,464287739,2081,27047,SH,DFND,5,0,0,27047,
ISHARES TR,CMN,46434V886,334,12000,SH,DFND,5,0,0,12000,
ISHARES TR,CMN,464288273,1525,30607,SH,DFND,5,0,0,30607,
ISHARES TR,CMN,464288513,1939,22399,SH,DFND,5,0,0,22399,
ISHARES TR,CMN,464288851,605,9239,SH,DFND,5,0,0,9239,
ISHARES TR,CMN,464287226,395,3659,SH,DFND,5,0,0,3659,
ISHARES TR,CMN,464287770,2237,21050,SH,DFND,5,0,0,21050,
