nameOfIssuer,titleOfClass,cusip,value,shrsOrPrnAmt/sshPrnamt,shrsOrPrnAmt/sshPrnamtType,investmentDiscretion,otherManager,votingAuthority/Sole,votingAuthority/Shared,votingAuthority/None,putCall
VIRNETX HLDG CORP,CMN,92823T108,249,12822,SH,DFND,2,12822,0,0,
VIROPHARMA INC,CMN,928241108,11702,234744,SH,DFND,1,234744,0,0,
VIROPHARMA INC,CMN,928241108,528,10600,SH,DFND,1,10600,0,0,Call
VIROPHARMA INC,CMN,928241108,219,4400,SH,DFND,1,4400,0,0,Put
VIROPHARMA INC,CMN,928241108,40735,817152,SH,DFND,2,817152,0,0,
VIRTUS INVT PARTNERS INC,CMN,92828Q109,3073,15359,SH,DFND,1,15188,0,171,
VIRTUS INVT PARTNERS INC,CMN,92828Q109,31118,155550,SH,DFND,2,146304,0,9246,
VIRTUS TOTAL RETURN FD,CMN,92829A103,40,10144,SH,DFND,1,10144,0,0,
VIRTUSA CORP,CMN,92827P102,2249,59034,SH,DFND,1,59034,0,0,
VISA INC,CMN,92826C839,1017348,4568654,SH,DFND,1,4396800,0,171854,
VISA INC,CMN,92826C839,169125,759500,SH,DFND,1,759500,0,0,Call
VISA INC,CMN,92826C839,251139,1127800,SH,DFND,1,1127800,0,0,Put
VISA INC,CMN,92826C839,122634,550720,SH,DFND,2,494802,0,55918,
VISA INC,CMN,92826C839,13628,61200,SH,DFND,3,16784,0,44416,
VISA INC,CMN,92826C839,286,1283,SH,DFND,6,1283,0,0,
VISA INC,CMN,92826C839,3398,15258,SH,OTR,"6,2",0,15258,0,
VISHAY INTERTECHNOLOGY INC,CMN,928298108,1939,146216,SH,DFND,1,146216,0,0,
VISHAY INTERTECHNOLOGY INC,CMN,928298108,1070,80671,SH,DFND,2,80671,0,0,
VISHAY PRECISION GROUP INC,CMN,92835K103,2188,146934,SH,DFND,1,146934,0,0,
VISTA GOLD CORP,CMN,927926303,409,1075779,SH,DFND,1,1075779,0,0,
VISTAPRINT N V,CMN,N93540107,3053,53709,SH,DFND,1,53709,0,0,
VISTAPRINT N V,CMN,N93540107,1239,21800,SH,DFND,1,21800,0,0,Put
VISTAPRINT N V,CMN,N93540107,153,2700,SH,DFND,1,2700,0,0,Call
VISTAPRINT N V,CMN,N93540107,7890,138780,SH,DFND,2,138780,0,0,
VISTEON CORP,CMN,92839U206,4230,51652,SH,DFND,1,51652,0,0,
VISTEON CORP,CMN,92839U206,1461,17835,SH,DFND,2,17835,0,0,
VITACOST COM INC,CMN,92847A200,91,15778,SH,DFND,1,15778,0,0,
VITAMIN SHOPPE INC,CMN,92849E101,9594,184472,SH,DFND,1,175108,0,9364,
VITAMIN SHOPPE INC,CMN,92849E101,11999,230700,SH,DFND,1,230700,0,0,Call
VITAMIN SHOPPE INC,CMN,92849E101,17712,340542,SH,DFND,2,319876,0,20666,
VITESSE SEMICONDUCTOR CORP,CMN,928497304,46,15891,SH,DFND,1,15891,0,0,
VIVUS INC,CMN,928551100,8180,900835,SH,DFND,1,900835,0,0,
VIVUS INC,CMN,928551100,7543,830700,SH,DFND,1,830700,0,0,Put
VIVUS INC,CMN,928551100,5849,644200,SH,DFND,1,644200,0,0,Call
VIVUS INC,CMN,928551100,206,22658,SH,DFND,2,22658,0,0,
VMWARE INC,CMN,928563402,12564,140056,SH,DFND,1,139056,0,1000,
VMWARE INC,CMN,928563402,21629,241100,SH,DFND,1,241100,0,0,Call
VMWARE INC,CMN,928563402,24975,278400,SH,DFND,1,278400,0,0,Put
VMWARE INC,CMN,928563402,7306,81441,SH,DFND,2,78059,0,3382,
VMWARE INC,CMN,928563402,1428,15918,SH,DFND,3,3775,0,12143,
VMWARE INC,CMN,928563402,7216,80442,SH,DFND,7,80442,0,0,
VOCERA COMMUNICATIONS INC,CMN,92857F107,14509,929478,SH,DFND,1,929478,0,0,
VOCERA COMMUNICATIONS INC,CMN,92857F107,7032,450500,SH,DFND,1,450500,0,0,Put
VOCERA COMMUNICATIONS INC,CMN,92857F107,16509,1057600,SH,DFND,1,1057600,0,0,Call
VOCUS INC,CMN,92858J108,397,34882,SH,DFND,1,34882,0,0,
VODAFONE GROUP PLC NEW,CMN,92857W209,36168,920081,SH,DFND,1,724088,0,195993,
VODAFONE GROUP PLC NEW,CMN,92857W209,46869,1192300,SH,DFND,1,1192300,0,0,Put
VODAFONE GROUP PLC NEW,CMN,92857W209,14317,364200,SH,DFND,1,364200,0,0,Call
VODAFONE GROUP PLC NEW,CMN,92857W209,211736,5386310,SH,DFND,2,4859303,0,527007,
VODAFONE GROUP PLC NEW,CMN,92857W209,27364,696100,SH,DFND,3,696100,0,0,
VODAFONE GROUP PLC NEW,CMN,92857W209,424,10791,SH,DFND,6,10791,0,0,
VOLCANO CORPORATION,CMN,928645100,16507,755461,SH,DFND,1,755461,0,0,
VOLCANO CORPORATION,CNV,928645AB6,41,42000,PRN,DFND,1,42000,0,0,
VOLCANO CORPORATION,CMN,928645100,1093,50000,SH,DFND,1,50000,0,0,Call
VOLCANO CORPORATION,CMN,928645100,1093,50000,SH,DFND,1,50000,0,0,Put
VONAGE HLDGS CORP,CMN,92886T201,1754,526679,SH,DFND,1,526679,0,0,
VONAGE HLDGS CORP,CMN,92886T201,88,26340,SH,DFND,2,26340,0,0,
VORNADO RLTY TR,CMN,929042109,94877,1068553,SH,DFND,1,1068553,0,0,
VORNADO RLTY TR,CMN,929042109,817,9200,SH,DFND,1,9200,0,0,Put
VORNADO RLTY TR,CMN,929042109,1545,17400,SH,DFND,1,17400,0,0,Call
VORNADO RLTY TR,CMN,929042109,29445,331625,SH,DFND,2,331525,0,100,
VORNADO RLTY TR,CMN,929042109,42,477,SH,OTR,"6,2",0,477,0,
VOXX INTL CORP,CMN,91829F104,778,46561,SH,DFND,1,46561,0,0,
VRINGO INC,CMN,92911N104,84,28241,SH,DFND,1,28241,0,0,
VSE CORP,CMN,918284100,288,5990,SH,DFND,1,5990,0,0,
VULCAN MATLS CO,CMN,929160109,29375,494356,SH,DFND,1,493756,0,600,
VULCAN MATLS CO,CMN,929160109,357,6000,SH,DFND,1,6000,0,0,Put
VULCAN MATLS CO,CMN,929160109,755,12700,SH,DFND,1,12700,0,0,Call
VULCAN MATLS CO,CMN,929160109,4780,80438,SH,DFND,2,80438,0,0,
VULCAN MATLS CO,CMN,929160109,344,5781,SH,DFND,7,5781,0,0,
W & T OFFSHORE INC,CMN,92922P106,3348,209225,SH,DFND,1,209225,0,0,
W & T OFFSHORE INC,CMN,92922P106,594,37100,SH,DFND,2,37100,0,0,
W P CAREY INC,CMN,92936U109,5989,97614,SH,DFND,1,97614,0,0,
WABASH NATL CORP,CMN,929566107,1153,93322,SH,DFND,1,93322,0,0,
WABASH NATL CORP,CMN,929566107,225,18248,SH,DFND,2,18248,0,0,
WABCO HLDGS INC,CMN,92927K102,5855,62676,SH,DFND,1,62062,0,614,
WABCO HLDGS INC,CMN,92927K102,9,100,SH,DFND,1,100,0,0,Call
WABCO HLDGS INC,CMN,92927K102,26494,283628,SH,DFND,2,215680,0,67948,
WABCO HLDGS INC,CMN,92927K102,302,3231,SH,OTR,"6,2",0,3231,0,
WABCO HLDGS INC,CMN,92927K102,307,3290,SH,DFND,7,3290,0,0,
WABTEC CORP,CMN,929740108,11353,152864,SH,DFND,1,152864,0,0,
WABTEC CORP,CMN,929740108,1486,20005,SH,DFND,2,20005,0,0,
WADDELL & REED FINL INC,CMN,930059100,13372,205350,SH,DFND,1,205215,0,135,
WADDELL & REED FINL INC,CMN,930059100,13612,209025,SH,DFND,2,209025,0,0,
WAGEWORKS INC,CMN,930427109,3781,63606,SH,DFND,1,63606,0,0,
WAL-MART STORES INC,CMN,931142103,351444,4466189,SH,DFND,1,3293694,0,1172495,
WAL-MART STORES INC,CMN,931142103,94286,1198200,SH,DFND,1,1198200,0,0,Put
WAL-MART STORES INC,CMN,931142103,126888,1612500,SH,DFND,1,1612500,0,0,Call
WAL-MART STORES INC,CMN,931142103,315262,4006378,SH,DFND,2,3936003,0,70375,
WAL-MART STORES INC,CMN,931142103,7963,101189,SH,DFND,3,16619,0,84570,
WAL-MART STORES INC,CMN,931142103,649,8250,SH,DFND,4,0,0,8250,
WAL-MART STORES INC,CMN,931142103,27074,344056,SH,DFND,5,0,0,344056,
WAL-MART STORES INC,CMN,931142103,4577,58164,SH,OTR,"6,2",0,58164,0,
WALGREEN CO,CMN,931422109,295650,5147106,SH,DFND,1,4812105,0,335001,
WALGREEN CO,CMN,931422109,50530,879700,SH,DFND,1,879700,0,0,Call
WALGREEN CO,CMN,931422109,142939,2488500,SH,DFND,1,2488500,0,0,Put
WALGREEN CO,CMN,931422109,207104,3605576,SH,DFND,2,3377981,0,227595,
WALGREEN CO,CMN,931422109,592,10305,SH,DFND,6,10305,0,0,
WALGREEN CO,CMN,931422109,2214,38545,SH,OTR,"6,2",0,38545,0,
WALGREEN CO,CMN,931422109,1797,31279,SH,DFND,7,31279,0,0,
WALTER ENERGY INC,CMN,93317Q105,3023,181768,SH,DFND,1,181768,0,0,
WALTER ENERGY INC,CMN,93317Q105,4675,281100,SH,DFND,1,281100,0,0,Call
WALTER ENERGY INC,CMN,93317Q105,1244,74800,SH,DFND,1,74800,0,0,Put
WALTER ENERGY INC,CMN,93317Q105,744,44747,SH,DFND,2,44747,0,0,
WALTER INVT MGMT CORP,CMN,93317W102,2171,61388,SH,DFND,1,60812,0,576,
WALTER INVT MGMT CORP,CMN,93317W102,28909,817563,SH,DFND,2,786428,0,31135,
WARREN RES INC,CMN,93564A100,867,276086,SH,DFND,1,276086,0,0,
WASHINGTON FED INC,CMN,938824109,4431,190255,SH,DFND,1,190255,0,0,
WASHINGTON FED INC,CMN,938824109,591,25391,SH,DFND,2,25391,0,0,
WASHINGTON REAL ESTATE INVT,CMN,939653101,5366,229718,SH,DFND,1,229718,0,0,
WASHINGTON REAL ESTATE INVT,CMN,939653101,399,17062,SH,DFND,2,17062,0,0,
WASHINGTON REAL ESTATE INVT,CMN,939653101,4,151,SH,OTR,"6,2",0,151,0,
WASHINGTON TR BANCORP,CMN,940610108,1365,36677,SH,DFND,1,36677,0,0,
WASTE CONNECTIONS INC,CMN,941053100,10857,248847,SH,DFND,1,248847,0,0,
WASTE CONNECTIONS INC,CMN,941053100,72381,1658980,SH,DFND,2,1647929,0,11051,
WASTE MGMT INC DEL,CMN,94106L109,75417,1680779,SH,DFND,1,1637095,0,43684,
WASTE MGMT INC DEL,CMN,94106L109,1961,43700,SH,DFND,1,43700,0,0,Call
WASTE MGMT INC DEL,CMN,94106L109,1036,23100,SH,DFND,1,23100,0,0,Put
WASTE MGMT INC DEL,CMN,94106L109,130954,2918527,SH,DFND,2,2910804,0,7723,
WASTE MGMT INC DEL,CMN,94106L109,232,5165,SH,DFND,4,0,0,5165,
WASTE MGMT INC DEL,CMN,94106L109,362,8058,SH,DFND,6,8058,0,0,
WASTE MGMT INC DEL,CMN,94106L109,2268,50549,SH,OTR,"6,2",0,50549,0,
WATERS CORP,CMN,941848103,27960,279604,SH,DFND,1,279508,0,96,
WATERS CORP,CMN,941848103,990,9900,SH,DFND,1,9900,0,0,Put
WATERS CORP,CMN,941848103,320,3200,SH,DFND,1,3200,0,0,Call
WATERS CORP,CMN,941848103,2971,29714,SH,DFND,2,29714,0,0,
WATSCO INC,CMN,942622200,5575,58033,SH,DFND,1,57808,0,225,
WATSCO INC,CMN,942622200,23079,240258,SH,DFND,2,228100,0,12158,
WATTS WATER TECHNOLOGIES INC,CMN,942749102,3650,58992,SH,DFND,1,58992,0,0,
WATTS WATER TECHNOLOGIES INC,CMN,942749102,1953,31560,SH,DFND,2,31560,0,0,
WATTS WATER TECHNOLOGIES INC,CMN,942749102,366,5913,SH,DFND,7,5913,0,0,
WAUSAU PAPER CORP,CMN,943315101,1403,110617,SH,DFND,1,110617,0,0,
WCI CMNTYS INC,CMN,92923C807,454,23778,SH,DFND,1,23778,0,0,
WD-40 CO,CMN,929236107,3906,52305,SH,DFND,1,52305,0,0,
WEATHERFORD INTERNATIONAL LT,CMN,H27013103,6765,436758,SH,DFND,1,427558,0,9200,
WEATHERFORD INTERNATIONAL LT,CMN,H27013103,5081,328000,SH,DFND,1,328000,0,0,Put
WEATHERFORD INTERNATIONAL LT,CMN,H27013103,13679,883100,SH,DFND,1,883100,0,0,Call
WEATHERFORD INTERNATIONAL LT,CMN,H27013103,2167,139874,SH,DFND,2,139874,0,0,
WEB COM GROUP INC,CMN,94733A104,283,8911,SH,DFND,1,8911,0,0,
WEB COM GROUP INC,CMN,94733A104,3361,105733,SH,DFND,2,105733,0,0,
WEBMD HEALTH CORP,COM,94770V102,5061,128126,SH,DFND,1,128126,0,0,
WEBMD HEALTH CORP,CNV,94770VAF9,138,140000,PRN,DFND,1,140000,0,0,
WEBMD HEALTH CORP,COM,94770V102,6225,157600,SH,DFND,1,157600,0,0,Put
WEBMD HEALTH CORP,COM,94770V102,608,15400,SH,DFND,1,15400,0,0,Call
WEBMD HEALTH CORP,COM,94770V102,5310,134430,SH,DFND,2,134430,0,0,
WEBSTER FINL CORP CONN,CMN,947890109,9131,292835,SH,DFND,1,291094,0,1741,
WEBSTER FINL CORP CONN,CMN,947890109,50785,1628772,SH,DFND,2,1534682,0,94090,
WEIGHT WATCHERS INTL INC NEW,CMN,948626106,4814,146194,SH,DFND,1,146194,0,0,
WEIGHT WATCHERS INTL INC NEW,CMN,948626106,12754,387300,SH,DFND,1,387300,0,0,Call
WEIGHT WATCHERS INTL INC NEW,CMN,948626106,7422,225400,SH,DFND,1,225400,0,0,Put
WEIGHT WATCHERS INTL INC NEW,CMN,948626106,779,23664,SH,DFND,2,23664,0,0,
WEINGARTEN RLTY INVS,CMN,948741103,15973,582514,SH,DFND,1,582514,0,0,
WEINGARTEN RLTY INVS,CMN,948741103,62076,2263888,SH,DFND,2,2219027,0,44861,
WEINGARTEN RLTY INVS,CMN,948741103,9,310,SH,OTR,"6,2",0,310,0,
WEIS MKTS INC,CMN,948849104,772,14691,SH,DFND,1,14691,0,0,
WELLCARE HEALTH PLANS INC,CMN,94946T106,4329,61473,SH,DFND,1,58612,0,2861,
WELLCARE HEALTH PLANS INC,CMN,94946T106,803,11400,SH,DFND,1,11400,0,0,Call
WELLCARE HEALTH PLANS INC,CMN,94946T106,535,7600,SH,DFND,1,7600,0,0,Put
WELLCARE HEALTH PLANS INC,CMN,94946T106,56319,799763,SH,DFND,2,753150,0,46613,
WELLPOINT INC,CMN,94973V107,124162,1343894,SH,DFND,1,1341736,0,2158,
WELLPOINT INC,CNV,94973VBG1,15444,11408000,PRN,DFND,1,11408000,0,0,
WELLPOINT INC,CMN,94973V107,38185,413300,SH,DFND,1,413300,0,0,Call
WELLPOINT INC,CMN,94973V107,33297,360400,SH,DFND,1,360400,0,0,Put
WELLPOINT INC,CMN,94973V107,24836,268813,SH,DFND,2,261734,0,7079,
WELLPOINT INC,CMN,94973V107,460,4980,SH,DFND,4,0,0,4980,
WELLPOINT INC,CMN,94973V107,372,4022,SH,OTR,"6,2",0,4022,0,
WELLS FARGO & CO NEW,CMN,949746101,601562,13250260,SH,DFND,1,12059326,0,1190934,
WELLS FARGO & CO NEW,CMN,949746804,13843,12471,SH,DFND,1,11721,0,750,
WELLS FARGO & CO NEW,CMN,949746101,175961,3875800,SH,DFND,1,3875800,0,0,Put
WELLS FARGO & CO NEW,CMN,949746101,134588,2964500,SH,DFND,1,2964500,0,0,Call
WELLS FARGO & CO NEW,CMN,949746101,256793,5656228,SH,DFND,2,5351536,0,304692,
WELLS FARGO & CO NEW,CMN,949746101,90800,2000000,SH,DFND,2,2000000,0,0,Call
WELLS FARGO & CO NEW,CMN,949746101,36320,800000,SH,DFND,2,800000,0,0,Put
WELLS FARGO & CO NEW,CMN,949746101,19740,434794,SH,DFND,3,292994,0,141800,
WELLS FARGO & CO NEW,CMN,949746101,5160,113646,SH,OTR,"6,2",0,113646,0,
WELLS FARGO & CO NEW,CMN,949746101,2251,49581,SH,DFND,7,49581,0,0,
WELLS FARGO ADV GLB DIV OPP,CMN,94987C103,96,13174,SH,DFND,1,13174,0,0,
WELLS FARGO ADVANTAGE INCOME,CMN,94987B105,99,10787,SH,DFND,1,10787,0,0,
WELLS FARGO ADVANTAGE MULTI,CMN,94987D101,189,13469,SH,DFND,1,6469,0,7000,
WENDYS CO,CMN,95058W100,2638,302577,SH,DFND,1,298327,0,4250,
WENDYS CO,CMN,95058W100,194,22247,SH,DFND,2,22247,0,0,
WERNER ENTERPRISES INC,CMN,950755108,1513,61200,SH,DFND,1,61200,0,0,
WESBANCO INC,CMN,950810101,1610,50301,SH,DFND,1,50301,0,0,
WESCO AIRCRAFT HLDGS INC,CMN,950814103,257,11735,SH,DFND,1,11735,0,0,
WESCO AIRCRAFT HLDGS INC,CMN,950814103,1661,75775,SH,DFND,2,75775,0,0,
WESCO INTL INC,CMN,95082P105,14834,162883,SH,DFND,1,12907,0,149976,
WESCO INTL INC,CMN,95082P105,46,500,SH,DFND,1,500,0,0,Call
WESCO INTL INC,CMN,95082P105,2571,28229,SH,DFND,2,28229,0,0,
WEST CORP,CMN,952355204,554,21529,SH,DFND,1,20310,0,1219,
WEST CORP,CMN,952355204,28517,1109188,SH,DFND,2,1043206,0,65982,
WEST MARINE INC,CMN,954235107,542,38063,SH,DFND,1,38063,0,0,
WEST PHARMACEUTICAL SVSC INC,CMN,955306105,8512,173512,SH,DFND,1,173512,0,0,
WEST PHARMACEUTICAL SVSC INC,CMN,955306105,108,2200,SH,DFND,1,2200,0,0,Call
WEST PHARMACEUTICAL SVSC INC,CMN,955306105,507,10331,SH,DFND,2,10331,0,0,
WESTAMERICA BANCORPORATION,CMN,957090103,3902,69108,SH,DFND,1,69108,0,0,
WESTAMERICA BANCORPORATION,CMN,957090103,428,7584,SH,DFND,2,7584,0,0,
WESTAR ENERGY INC,CMN,95709T100,5853,181948,SH,DFND,1,181948,0,0,
WESTAR ENERGY INC,CMN,95709T100,1752,54446,SH,DFND,2,54446,0,0,
WESTELL TECHNOLOGIES INC,CMN,957541105,54,13453,SH,DFND,1,13453,0,0,
WESTERN ALLIANCE BANCORP,CMN,957638109,1910,80061,SH,DFND,1,80061,0,0,
WESTERN ALLIANCE BANCORP,CMN,957638109,395,16562,SH,DFND,2,16562,0,0,
WESTERN ASSET CLYM INFL OPP,CMN,95766R104,162,14406,SH,DFND,1,14406,0,0,
WESTERN ASSET EMRG MKT DEBT,CMN,95766A101,911,52975,SH,DFND,1,52578,0,397,
WESTERN ASSET EMRG MKT INCM,CMN,95766E103,342,28893,SH,DFND,1,28893,0,0,
WESTERN ASSET GLB HI INCOME,CMN,95766B109,410,33480,SH,DFND,1,33480,0,0,
WESTERN ASSET GLOBAL CP DEFI,CMN,95790C107,236,13061,SH,DFND,1,13061,0,0,
WESTERN ASSET HIGH INCM FD I,CMN,95766J102,979,108511,SH,DFND,1,108511,0,0,
WESTERN ASSET HIGH INCM OPP,CMN,95766K109,96,16211,SH,DFND,1,16211,0,0,
WESTERN ASSET INVT GRADE DEF,CMN,95790A101,221,10946,SH,DFND,1,10946,0,0,
WESTERN ASSET MTG CAP CORP,CMN,95790D105,3296,221498,SH,DFND,1,221498,0,0,
WESTERN ASSET MTG CAP CORP,CMN,95790D105,744,50000,SH,DFND,1,50000,0,0,Put
WESTERN ASSET MUN DEF OPP TR,CMN,95768A109,684,32078,SH,DFND,1,32078,0,0,
WESTERN ASSET MUN HI INCM FD,CMN,95766N103,380,56399,SH,DFND,1,56399,0,0,
WESTERN ASSET PREMIER BD FD,CMN,957664105,520,35789,SH,DFND,1,35789,0,0,
WESTERN DIGITAL CORP,CMN,958102105,97109,1157433,SH,DFND,1,1157433,0,0,
WESTERN DIGITAL CORP,CMN,958102105,2165,25800,SH,DFND,1,25800,0,0,Put
WESTERN DIGITAL CORP,CMN,958102105,8910,106200,SH,DFND,1,106200,0,0,Call
WESTERN DIGITAL CORP,CMN,958102105,30515,363703,SH,DFND,2,347331,0,16372,
WESTERN DIGITAL CORP,CMN,958102105,937,11169,SH,OTR,"6,2",0,11169,0,
WESTERN DIGITAL CORP,CMN,958102105,1336,15921,SH,DFND,7,15921,0,0,
WESTERN GAS EQUITY PARTNERS,CMN,95825R103,313,7922,SH,DFND,1,7922,0,0,
WESTERN GAS EQUITY PARTNERS,CMN,95825R103,16468,416816,SH,DFND,2,416816,0,0,
WESTERN GAS PARTNERS LP,CMN,958254104,2317,37554,SH,DFND,1,37554,0,0,
WESTERN GAS PARTNERS LP,CMN,958254104,221863,3596422,SH,DFND,2,3596422,0,0,
WESTERN REFNG INC,CMN,959319104,12623,297636,SH,DFND,1,295230,0,2406,
WESTERN REFNG INC,CMN,959319104,1408,33200,SH,DFND,1,33200,0,0,Call
WESTERN REFNG INC,CMN,959319104,2010,47400,SH,DFND,1,47400,0,0,Put
WESTERN REFNG INC,CMN,959319104,97168,2291153,SH,DFND,2,2161023,0,130130,
WESTERN REFNG LOGISTICS LP,CMN,95931Q205,59531,2301174,SH,DFND,2,2301174,0,0,
WESTERN UN CO,CMN,959802109,31696,1837473,SH,DFND,1,1834435,0,3038,
WESTERN UN CO,CMN,959802109,2572,149100,SH,DFND,1,149100,0,0,Put
WESTERN UN CO,CMN,959802109,14890,863200,SH,DFND,1,863200,0,0,Call
WESTERN UN CO,CMN,959802109,4598,266569,SH,DFND,2,266429,0,140,
WESTERN UN CO,CMN,959802109,184,10689,SH,DFND,7,10689,0,0,
WESTFIELD FINANCIAL INC NEW,CMN,96008P104,91,12159,SH,DFND,1,12159,0,0,
WESTLAKE CHEM CORP,CMN,960413102,4045,33139,SH,DFND,1,32871,0,268,
WESTLAKE CHEM CORP,CMN,960413102,32401,265433,SH,DFND,2,250970,0,14463,
WESTMORELAND COAL CO,CMN,960878106,211,10951,SH,DFND,1,10951,0,0,
WESTPAC BKG CORP,CMN,961214301,12620,434416,SH,DFND,2,434416,0,0,
WESTPORT INNOVATIONS INC,CMN,960908309,9253,471832,SH,DFND,1,471832,0,0,
WESTPORT INNOVATIONS INC,CMN,960908309,10597,540400,SH,DFND,1,540400,0,0,Put
WESTPORT INNOVATIONS INC,CMN,960908309,2185,111400,SH,DFND,1,111400,0,0,Call
WESTWOOD HLDGS GROUP INC,CMN,961765104,424,6853,SH,DFND,1,6853,0,0,
WET SEAL INC,CMN,961840105,504,184624,SH,DFND,1,184624,0,0,
WEX INC,CMN,96208T104,6385,64479,SH,DFND,1,64479,0,0,
WEX INC,CMN,96208T104,796,8034,SH,DFND,2,8034,0,0,
WEYCO GROUP INC,CMN,962149100,536,18214,SH,DFND,1,18214,0,0,
WEYERHAEUSER CO,CMN,962166104,58077,1839635,SH,DFND,1,1836645,0,2990,
WEYERHAEUSER CO,CMN,962166872,1147,20476,SH,DFND,1,20476,0,0,
WEYERHAEUSER CO,CMN,962166104,19829,628100,SH,DFND,1,628100,0,0,Call
WEYERHAEUSER CO,CMN,962166104,6001,190100,SH,DFND,1,190100,0,0,Put
WEYERHAEUSER CO,CMN,962166104,21154,670059,SH,DFND,2,670059,0,0,
WEYERHAEUSER CO,CMN,962166104,510,16155,SH,DFND,7,16155,0,0,
WGL HLDGS INC,CMN,92924F106,3299,82347,SH,DFND,1,82347,0,0,
WGL HLDGS INC,CMN,92924F106,479,11961,SH,DFND,2,11961,0,0,
WHIRLPOOL CORP,CMN,963320106,30538,194686,SH,DFND,1,194666,0,20,
WHIRLPOOL CORP,CMN,963320106,19576,124800,SH,DFND,1,124800,0,0,Call
WHIRLPOOL CORP,CMN,963320106,21458,136800,SH,DFND,1,136800,0,0,Put
WHIRLPOOL CORP,CMN,963320106,182106,1160943,SH,DFND,2,1149640,0,11303,
WHIRLPOOL CORP,CMN,963320106,388,2473,SH,OTR,"6,2",0,2473,0,
WHIRLPOOL CORP,CMN,963320106,505,3220,SH,DFND,7,3220,0,0,
WHITE MTNS INS GROUP LTD,CMN,G9618E107,1473,2443,SH,DFND,1,2443,0,0,
WHITESTONE REIT,CMN,966084204,251,18785,SH,DFND,1,18785,0,0,
WHITEWAVE FOODS CO,CMN,966244105,9742,424675,SH,DFND,1,361635,0,63040,
WHITEWAVE FOODS CO,CMN,966244105,557,24278,SH,DFND,1,24278,0,0,Call
WHITEWAVE FOODS CO,CMN,966244105,978,42634,SH,DFND,2,42634,0,0,
WHITING PETE CORP NEW,CMN,966387102,11215,181272,SH,DFND,1,181272,0,0,
WHITING PETE CORP NEW,CMN,966387102,3644,58900,SH,DFND,1,58900,0,0,Call
WHITING PETE CORP NEW,CMN,966387102,4523,73100,SH,DFND,1,73100,0,0,Put
WHITING PETE CORP NEW,CMN,966387102,119111,1925185,SH,DFND,2,1879284,0,45901,
WHITING PETE CORP NEW,CMN,966387102,645,10419,SH,OTR,"6,2",0,10419,0,
WHOLE FOODS MKT INC,CMN,966837106,106552,1842507,SH,DFND,1,906952,0,935555,
WHOLE FOODS MKT INC,CMN,966837106,49555,856900,SH,DFND,1,856900,0,0,Call
WHOLE FOODS MKT INC,CMN,966837106,45078,779500,SH,DFND,1,779500,0,0,Put
WHOLE FOODS MKT INC,CMN,966837106,304614,5267403,SH,DFND,2,4443362,0,824041,
WHOLE FOODS MKT INC,CMN,966837106,1006,17401,SH,DFND,3,763,0,16638,
WHOLE FOODS MKT INC,CMN,966837106,338,5840,SH,DFND,4,0,0,5840,
WHOLE FOODS MKT INC,CMN,966837106,20400,352761,SH,DFND,5,0,0,352761,
WHOLE FOODS MKT INC,CMN,966837106,106,1840,SH,DFND,6,1840,0,0,
WHOLE FOODS MKT INC,CMN,966837106,1054,18228,SH,OTR,"6,2",0,18228,0,
WHOLE FOODS MKT INC,CMN,966837106,218,3776,SH,DFND,7,3776,0,0,
WILEY JOHN & SONS INC,CMN,968223206,2882,52214,SH,DFND,1,52214,0,0,
WILEY JOHN & SONS INC,CMN,968223206,2167,39264,SH,DFND,2,39264,0,0,
WILLBROS GROUP INC DEL,CMN,969203108,864,91726,SH,DFND,1,91726,0,0,
WILLBROS GROUP INC DEL,CMN,969203108,178,18855,SH,DFND,2,18855,0,0,
WILLIAMS CLAYTON ENERGY INC,CMN,969490101,264,3226,SH,DFND,1,3226,0,0,
WILLIAMS COS INC DEL,CMN,969457100,67522,1750643,SH,DFND,1,1363235,0,387408,
WILLIAMS COS INC DEL,CMN,969457100,177221,4594800,SH,DFND,1,4594800,0,0,Call
WILLIAMS COS INC DEL,CMN,969457100,14475,375300,SH,DFND,1,375300,0,0,Put
WILLIAMS COS INC DEL,CMN,969457100,291530,7558455,SH,DFND,2,7522322,0,36133,
WILLIAMS PARTNERS L P,CMN,96950F104,7888,155089,SH,DFND,1,78647,0,76442,
WILLIAMS PARTNERS L P,CMN,96950F104,220386,4333195,SH,DFND,2,4333195,0,0,
WILLIAMS SONOMA INC,CMN,969904101,22766,390626,SH,DFND,1,388626,0,2000,
WILLIAMS SONOMA INC,CMN,969904101,48378,830100,SH,DFND,1,830100,0,0,Call
WILLIAMS SONOMA INC,CMN,969904101,2279,39100,SH,DFND,1,39100,0,0,Put
WILLIAMS SONOMA INC,CMN,969904101,2412,41394,SH,DFND,2,41394,0,0,
WILLIAMS SONOMA INC,CMN,969904101,480,8240,SH,DFND,7,8240,0,0,
WILLIS GROUP HOLDINGS PUBLIC,CMN,G96666105,20200,450792,SH,DFND,1,450792,0,0,
WILLIS GROUP HOLDINGS PUBLIC,CMN,G96666105,84839,1893312,SH,DFND,2,1880330,0,12982,
WILSHIRE BANCORP INC,CMN,97186T108,1790,163742,SH,DFND,1,163742,0,0,
WILSHIRE BANCORP INC,CMN,97186T108,193,17641,SH,DFND,2,17641,0,0,
WINDSTREAM HLDGS INC,CMN,97382A101,9916,1242662,SH,DFND,1,1241572,0,1090,
