nameOfIssuer,titleOfClass,cusip,value,shrsOrPrnAmt/sshPrnamt,shrsOrPrnAmt/sshPrnamtType,investmentDiscretion,otherManager,votingAuthority/Sole,votingAuthority/Shared,votingAuthority/None,putCall
NEWELL RUBBERMAID INC,CMN,651229106,16284,381616,SH,DFND,3,113,0,381503,
NEWELL RUBBERMAID INC,CMN,651229106,1110,26025,SH,DFND,4,0,0,26025,
NEWELL RUBBERMAID INC,CMN,651229106,1264,29614,SH,DFND,6,29614,0,0,
NEWELL RUBBERMAID INC,CMN,651229106,301,7055,SH,DFND,7,7055,0,0,
NEWFIELD EXPL CO,CMN,651290108,35334,1190898,SH,DFND,1,1187768,0,3130,
NEWFIELD EXPL CO,CMN,651290108,1418,47800,SH,DFND,1,47800,0,0,Put
NEWFIELD EXPL CO,CMN,651290108,7492,252500,SH,DFND,1,252500,0,0,Call
NEWFIELD EXPL CO,CMN,651290108,35490,1196151,SH,DFND,2,1159815,0,36336,
NEWLINK GENETICS CORP,CMN,651511107,498,48915,SH,DFND,1,48915,0,0,
NEWLINK GENETICS CORP,CMN,651511107,1816,178400,SH,DFND,1,178400,0,0,Put
NEWLINK GENETICS CORP,CMN,651511107,868,85300,SH,DFND,1,85300,0,0,Call
NEWMARKET CORP,CMN,651587107,13129,30837,SH,DFND,1,30810,0,27,
NEWMARKET CORP,CMN,651587107,7233,16990,SH,DFND,2,16709,0,281,
NEWMARKET CORP,CMN,651587107,428,1005,SH,DFND,6,1005,0,0,
NEWMONT MINING CORP,CMN,651639106,78587,2095089,SH,DFND,1,2093909,0,1180,
NEWMONT MINING CORP,CMN,651639106,23740,632900,SH,DFND,1,632900,0,0,Put
NEWMONT MINING CORP,CMN,651639106,31891,850200,SH,DFND,1,850200,0,0,Call
NEWMONT MINING CORP,CMN,651639106,36302,967789,SH,DFND,2,908221,0,59568,
NEWMONT MINING CORP,CMN,651639106,849,22630,SH,DFND,3,22630,0,0,
NEWMONT MINING CORP,CMN,651639106,713,19013,SH,DFND,6,19013,0,0,
NEWMONT MINING CORP,CMN,651639106,279,7448,SH,DFND,7,7448,0,0,
NEWPARK RES INC,CMN,651718504,6567,656709,SH,DFND,1,656709,0,0,
NEWPARK RES INC,CMN,651718504,1731,173091,SH,DFND,2,173091,0,0,
NEWS CORP NEW,CMN,65249B208,2934,214925,SH,DFND,1,214925,0,0,
NEWS CORP NEW,CMN,65249B109,21470,1619167,SH,DFND,1,1618152,0,1015,
NEWS CORP NEW,CMN,65249B109,33,2500,SH,DFND,1,2500,0,0,Put
NEWS CORP NEW,CMN,65249B208,838,61410,SH,DFND,2,56949,0,4461,
NEWS CORP NEW,CMN,65249B109,4648,350552,SH,DFND,2,331976,0,18576,
NEWSTAR FINANCIAL INC,CMN,65251F105,172,14616,SH,DFND,1,14616,0,0,
NEWTEK BUSINESS SVCS CORP,CMN,652526203,934,52389,SH,DFND,1,52389,0,0,
NEXEO SOLUTIONS INC,CMN,65342H102,1064,145747,SH,DFND,1,145747,0,0,
NEXGEN ENERGY LTD,CMN,65340P106,36,16200,SH,DFND,2,16200,0,0,
NEXPOINT RESIDENTIAL TR INC,CMN,65341D102,445,18737,SH,DFND,1,18737,0,0,
NEXSTAR MEDIA GROUP INC,CMN,65336K103,8951,143678,SH,DFND,1,143678,0,0,
NEXSTAR MEDIA GROUP INC,CMN,65336K103,55504,890922,SH,DFND,2,855199,0,35723,
NEXTDECADE CORP,CMN,65342K105,926,91725,SH,DFND,1,91725,0,0,
NEXTERA ENERGY INC,CMN,65339F101,267511,1825393,SH,DFND,1,1816868,0,8525,
NEXTERA ENERGY INC,CMN,65339F101,20590,140500,SH,DFND,1,140500,0,0,Call
NEXTERA ENERGY INC,CMN,65339F101,2623,17900,SH,DFND,1,17900,0,0,Put
NEXTERA ENERGY INC,CMN,65339F101,109133,744683,SH,DFND,2,715733,0,28950,
NEXTERA ENERGY INC,CMN,65339F101,3368,22985,SH,DFND,6,22985,0,0,
NEXTERA ENERGY INC,CMN,65339F101,987,6733,SH,DFND,7,6733,0,0,
NEXTERA ENERGY PARTNERS LP,CMN,65341B106,3572,88652,SH,DFND,1,82652,0,6000,
NEXTERA ENERGY PARTNERS LP,CMN,65341B106,10694,265414,SH,DFND,2,265414,0,0,
NGL ENERGY PARTNERS LP,CMN,62913M107,40429,3500320,SH,DFND,1,3500320,0,0,
NGL ENERGY PARTNERS LP,CMN,62913M107,4714,408163,SH,DFND,2,408163,0,0,
NIC INC,CMN,62914B100,5109,297923,SH,DFND,1,297923,0,0,
NIC INC,CMN,62914B100,5530,322427,SH,DFND,2,322427,0,0,
NICE SYS LTD,CMN,653656108,2523,31028,SH,DFND,2,31028,0,0,
NIELSEN HLDGS PLC,CMN,G6518L108,24562,592572,SH,DFND,1,589004,0,3568,
NIELSEN HLDGS PLC,CMN,G6518L108,8,200,SH,DFND,1,200,0,0,Call
NIELSEN HLDGS PLC,CMN,G6518L108,37,900,SH,DFND,1,900,0,0,Put
NIELSEN HLDGS PLC,CMN,G6518L108,30468,735056,SH,DFND,2,722828,0,12228,
NIELSEN HLDGS PLC,CMN,G6518L108,1404,33872,SH,DFND,6,33872,0,0,
NIELSEN HLDGS PLC,CMN,G6518L108,207,5005,SH,DFND,7,5005,0,0,
NIGHTSTAR THERAPEUTICS PLC,CMN,65413A101,515,26800,SH,DFND,1,26800,0,0,
NII HLDGS INC,CMN,62913F508,47,101865,SH,DFND,1,101865,0,0,
NIKE INC,CMN,654106103,187719,3620430,SH,DFND,1,3195441,0,424989,
NIKE INC,CMN,654106103,56677,1093100,SH,DFND,1,1093100,0,0,Put
NIKE INC,CMN,654106103,63008,1215200,SH,DFND,1,1215200,0,0,Call
NIKE INC,CMN,654106103,300972,5804666,SH,DFND,2,5132760,0,671906,
NIKE INC,CMN,654106103,31726,611883,SH,DFND,3,19508,0,592375,
NIKE INC,CMN,654106103,3076,59322,SH,DFND,4,0,0,59322,
NIKE INC,CMN,654106103,23229,448001,SH,DFND,5,19041,0,428960,
NIKE INC,CMN,654106103,3234,62378,SH,DFND,6,62378,0,0,
NIKE INC,CMN,654106103,980,18908,SH,DFND,7,18908,0,0,
NISOURCE INC,CMN,65473P105,29980,1171539,SH,DFND,1,1171239,0,300,
NISOURCE INC,CMN,65473P105,55220,2157874,SH,DFND,2,2018131,0,139743,
NISOURCE INC,CMN,65473P105,288,11262,SH,DFND,6,11262,0,0,
NISOURCE INC,CMN,65473P105,504,19703,SH,OTR,"6,2",0,19703,0,
NMI HLDGS INC,CMN,629209305,406,32722,SH,DFND,1,32722,0,0,
NN INC,CMN,629337106,487,16793,SH,DFND,6,16793,0,0,
NOAH HLDGS LTD,CMN,65487X102,11222,349493,SH,DFND,1,349493,0,0,
NOBILIS HEALTH CORP,CMN,65500B103,42,27889,SH,DFND,1,27889,0,0,
NOBLE CORP PLC,CMN,G65431101,18047,3923258,SH,DFND,1,3923258,0,0,
NOBLE CORP PLC,CMN,G65431101,270,58800,SH,DFND,1,58800,0,0,Put
NOBLE CORP PLC,CMN,G65431101,1010,219500,SH,DFND,1,219500,0,0,Call
NOBLE CORP PLC,CMN,G65431101,733,159243,SH,DFND,2,159243,0,0,
NOBLE ENERGY INC,CMN,655044105,41750,1472157,SH,DFND,1,1387073,0,85084,
NOBLE ENERGY INC,CMN,655044105,3562,125600,SH,DFND,1,125600,0,0,Call
NOBLE ENERGY INC,CMN,655044105,2833,99900,SH,DFND,1,99900,0,0,Put
NOBLE ENERGY INC,CMN,655044105,12709,448144,SH,DFND,2,439844,0,8300,
NOBLE ENERGY INC,CMN,655044105,301,10610,SH,DFND,6,10610,0,0,
NOBLE MIDSTREAM PARTNERS LP,CMN,65506L105,6991,134772,SH,DFND,1,134772,0,0,
NOBLE MIDSTREAM PARTNERS LP,CMN,65506L105,40842,787384,SH,DFND,2,787384,0,0,
NOKIA CORP,CMN,654902204,2161,361439,SH,DFND,1,271141,0,90298,
NOKIA CORP,CMN,654902204,221,36900,SH,DFND,1,36900,0,0,Call
NOKIA CORP,CMN,654902204,59,9900,SH,DFND,1,9900,0,0,Put
NOKIA CORP,CMN,654902204,15969,2670389,SH,DFND,2,2670389,0,0,
NOKIA CORP,CMN,654902204,242,40504,SH,DFND,6,40504,0,0,
NOMAD FOODS LTD,CMN,G6564A105,1968,135075,SH,DFND,1,135075,0,0,
NOMURA HLDGS INC,CMN,65535H208,186,33394,SH,DFND,1,33394,0,0,
NOMURA HLDGS INC,CMN,65535H208,4980,894118,SH,DFND,2,894118,0,0,
NOMURA HLDGS INC,CMN,65535H208,155,27916,SH,DFND,6,27916,0,0,
NOODLES & CO,CMN,65540B105,118,26920,SH,DFND,1,26920,0,0,
NOODLES & CO,CMN,65540B105,34,7700,SH,DFND,1,7700,0,0,Put
NOODLES & CO,CMN,65540B105,62,14100,SH,DFND,1,14100,0,0,Call
NORBORD INC,CMN,65548P403,310,8130,SH,DFND,2,8130,0,0,
NORBORD INC,CMN,65548P403,2492,65382,SH,DFND,3,65382,0,0,
NORDIC AMERICAN TANKERS LIMI,CMN,G65773106,2027,379647,SH,DFND,1,379647,0,0,
NORDIC AMERICAN TANKERS LIMI,CMN,G65773106,29,5400,SH,DFND,1,5400,0,0,Call
NORDIC AMERICAN TANKERS LIMI,CMN,G65773106,302,56500,SH,DFND,1,56500,0,0,Put
NORDIC AMERICAN TANKERS LIMI,CMN,G65773106,152,28466,SH,DFND,2,28466,0,0,
NORDIC AMERN OFFSHORE LTD,CMN,G65772108,60,42838,SH,DFND,1,42838,0,0,
NORDSON CORP,CMN,655663102,32096,270849,SH,DFND,1,270849,0,0,
NORDSON CORP,CMN,655663102,2532,21371,SH,DFND,2,20457,0,914,
NORDSTROM INC,CMN,655664100,37649,798490,SH,DFND,1,798490,0,0,
NORDSTROM INC,CMN,655664100,10972,232700,SH,DFND,1,232700,0,0,Put
NORDSTROM INC,CMN,655664100,17167,364100,SH,DFND,1,364100,0,0,Call
NORDSTROM INC,CMN,655664100,9635,204343,SH,DFND,2,193528,0,10815,
NORDSTROM INC,CMN,655664100,819,17369,SH,DFND,6,17369,0,0,
NORFOLK SOUTHERN CORP,CMN,655844108,186224,1408228,SH,DFND,1,1346454,0,61774,
NORFOLK SOUTHERN CORP,CMN,655844108,4655,35200,SH,DFND,1,35200,0,0,Put
NORFOLK SOUTHERN CORP,CMN,655844108,10156,76800,SH,DFND,1,76800,0,0,Call
NORFOLK SOUTHERN CORP,CMN,655844108,72286,546625,SH,DFND,2,521493,0,25132,
NORFOLK SOUTHERN CORP,CMN,655844108,1636,12369,SH,DFND,6,12369,0,0,
NORFOLK SOUTHERN CORP,CMN,655844108,791,5985,SH,OTR,"6,2",0,5985,0,
NORFOLK SOUTHERN CORP,CMN,655844108,362,2739,SH,DFND,7,2739,0,0,
NORTH AMERN ENERGY PARTNERS,CMN,656844107,76,17400,SH,DFND,1,17400,0,0,
NORTHEAST BANCORP,CMN,663904209,328,12555,SH,DFND,1,12555,0,0,
NORTHERN DYNASTY MINERALS LT,CMN,66510M204,79,43859,SH,DFND,1,43859,0,0,
NORTHERN DYNASTY MINERALS LT,CMN,66510M204,844,469100,SH,DFND,3,469100,0,0,
NORTHERN OIL & GAS INC NEV,CMN,665531109,125,138998,SH,DFND,1,138998,0,0,
NORTHERN TR CORP,CMN,665859104,76190,828780,SH,DFND,1,687992,0,140788,
NORTHERN TR CORP,CMN,665859104,276,3000,SH,DFND,1,3000,0,0,Put
NORTHERN TR CORP,CMN,665859104,809,8800,SH,DFND,1,8800,0,0,Call
NORTHERN TR CORP,CMN,665859104,294044,3198559,SH,DFND,2,2671674,0,526885,
NORTHERN TR CORP,CMN,665859104,94572,1028739,SH,DFND,3,29,0,1028710,
NORTHERN TR CORP,CMN,665859104,6007,65339,SH,DFND,4,0,0,65339,
NORTHERN TR CORP,CMN,665859104,1353,14721,SH,DFND,6,14721,0,0,
NORTHERN TR CORP,CMN,665859104,444,4831,SH,DFND,7,4831,0,0,
NORTHFIELD BANCORP INC DEL,CMN,66611T108,1269,73131,SH,DFND,1,73131,0,0,
NORTHROP GRUMMAN CORP,CMN,666807102,344192,1196274,SH,DFND,1,1115180,0,81094,
NORTHROP GRUMMAN CORP,CMN,666807102,31448,109300,SH,DFND,1,109300,0,0,Put
NORTHROP GRUMMAN CORP,CMN,666807102,4747,16500,SH,DFND,1,16500,0,0,Call
NORTHROP GRUMMAN CORP,CMN,666807102,109235,379656,SH,DFND,2,335005,0,44651,
NORTHROP GRUMMAN CORP,CMN,666807102,285,991,SH,DFND,5,41,0,950,
NORTHROP GRUMMAN CORP,CMN,666807102,1709,5940,SH,DFND,6,5940,0,0,
NORTHROP GRUMMAN CORP,CMN,666807102,638,2216,SH,DFND,7,2216,0,0,
NORTHSTAR REALTY EUROPE CORP,CMN,66706L101,1410,110067,SH,DFND,1,110067,0,0,
NORTHSTAR REALTY EUROPE CORP,CMN,66706L101,130,10110,SH,DFND,2,10110,0,0,
NORTHWEST BANCSHARES INC MD,CMN,667340103,6713,388697,SH,DFND,1,388697,0,0,
NORTHWEST BANCSHARES INC MD,CMN,667340103,555,32118,SH,DFND,2,32118,0,0,
NORTHWEST NAT GAS CO,CMN,667655104,4726,73390,SH,DFND,1,73390,0,0,
NORTHWEST NAT GAS CO,CMN,667655104,4253,66046,SH,DFND,2,66046,0,0,
NORTHWEST PIPE CO,CMN,667746101,197,10364,SH,DFND,1,10364,0,0,
NORTHWESTERN CORP,CMN,668074305,10394,182549,SH,DFND,1,182549,0,0,
NORTHWESTERN CORP,CMN,668074305,3243,56961,SH,DFND,2,56961,0,0,
NORTHWESTERN CORP,CMN,668074305,367,6441,SH,DFND,6,6441,0,0,
NORWEGIAN CRUISE LINE HLDGS,CMN,G66721104,43293,800979,SH,DFND,1,800879,0,100,
NORWEGIAN CRUISE LINE HLDGS,CMN,G66721104,103,1900,SH,DFND,1,1900,0,0,Put
NORWEGIAN CRUISE LINE HLDGS,CMN,G66721104,297,5500,SH,DFND,1,5500,0,0,Call
NORWEGIAN CRUISE LINE HLDGS,CMN,G66721104,4930,91205,SH,DFND,2,89442,0,1763,
NORWEGIAN CRUISE LINE HLDGS,CMN,G66721104,298,5505,SH,DFND,6,5505,0,0,
NOVA MEASURING INSTRUMENTS L,CMN,M7516K103,481,17095,SH,DFND,1,17095,0,0,
NOVAGOLD RES INC,CMN,66987E206,1826,443135,SH,DFND,1,443135,0,0,
NOVAGOLD RES INC,CMN,66987E206,252,61200,SH,DFND,1,61200,0,0,Put
NOVAGOLD RES INC,CMN,66987E206,492,119500,SH,DFND,1,119500,0,0,Call
NOVAGOLD RES INC,CMN,66987E206,128,31000,SH,DFND,2,31000,0,0,
NOVAN INC,CMN,66988N106,163,29096,SH,DFND,1,29096,0,0,
NOVANTA INC,CMN,67000B104,467,10706,SH,DFND,1,10706,0,0,
NOVARTIS A G,CMN,66987V109,4419,51476,SH,DFND,1,34770,0,16706,
NOVARTIS A G,CMN,66987V109,944,11000,SH,DFND,1,11000,0,0,Put
NOVARTIS A G,CMN,66987V109,1099,12800,SH,DFND,1,12800,0,0,Call
NOVARTIS A G,CMN,66987V109,74303,865502,SH,DFND,2,865502,0,0,
NOVARTIS A G,CMN,66987V109,318,3704,SH,DFND,5,3704,0,0,
NOVARTIS A G,CMN,66987V109,3862,44984,SH,DFND,6,44984,0,0,
NOVAVAX INC,CMN,670002104,658,577544,SH,DFND,1,577544,0,0,
NOVAVAX INC,CMN,670002104,13,11127,SH,DFND,2,11127,0,0,
NOVELION THERAPEUTICS INC,CMN,67001K202,136,19375,SH,DFND,1,19375,0,0,
NOVO-NORDISK A S,CMN,670100205,9224,191576,SH,DFND,1,143605,0,47971,
NOVO-NORDISK A S,CMN,670100205,37420,777164,SH,DFND,2,777164,0,0,
NOVO-NORDISK A S,CMN,670100205,1080,22434,SH,DFND,6,22434,0,0,
NOVOCURE LTD,CMN,G6674U108,1224,61684,SH,DFND,1,61684,0,0,
NOVOCURE LTD,CMN,G6674U108,95791,4825768,SH,DFND,2,4825768,0,0,
NOW INC,CMN,67011P100,16100,1165793,SH,DFND,1,1165107,0,686,
NOW INC,CMN,67011P100,30,2200,SH,DFND,1,2200,0,0,Call
NOW INC,CMN,67011P100,1,100,SH,DFND,1,100,0,0,Put
NOW INC,CMN,67011P100,862,62410,SH,DFND,2,62410,0,0,
NRG ENERGY INC,CMN,629377508,65962,2577634,SH,DFND,1,2576039,0,1595,
NRG ENERGY INC,CMN,629377508,2045,79900,SH,DFND,1,79900,0,0,Put
NRG ENERGY INC,CMN,629377508,16557,647000,SH,DFND,1,647000,0,0,Call
NRG ENERGY INC,CMN,629377508,14478,565767,SH,DFND,2,551930,0,13837,
NRG ENERGY INC,CMN,629377508,1424,55636,SH,DFND,3,27,0,55609,
NRG YIELD INC,CMN,62942X306,7996,421513,SH,DFND,1,421513,0,0,
NRG YIELD INC,CMN,62942X405,5323,275800,SH,DFND,1,270150,0,5650,
NRG YIELD INC,CMN,62942X405,389,20152,SH,DFND,2,20152,0,0,
NTT DOCOMO INC,CMN,62942M201,9241,405500,SH,DFND,2,405500,0,0,
NTT DOCOMO INC,CMN,62942M201,575,25243,SH,DFND,6,25243,0,0,
NU SKIN ENTERPRISES INC,CMN,67018T105,84803,1379364,SH,DFND,1,1379364,0,0,
NU SKIN ENTERPRISES INC,CMN,67018T105,1002,16300,SH,DFND,1,16300,0,0,Put
NU SKIN ENTERPRISES INC,CMN,67018T105,1248,20300,SH,DFND,1,20300,0,0,Call
NU SKIN ENTERPRISES INC,CMN,67018T105,2534,41209,SH,DFND,2,36905,0,4304,
NUANCE COMMUNICATIONS INC,CMN,67020Y100,6976,443781,SH,DFND,1,443781,0,0,
NUANCE COMMUNICATIONS INC,CMN,67020Y100,132,8400,SH,DFND,1,8400,0,0,Put
NUANCE COMMUNICATIONS INC,CMN,67020Y100,7127,453400,SH,DFND,1,453400,0,0,Call
NUANCE COMMUNICATIONS INC,CMN,67020Y100,11149,709214,SH,DFND,2,681918,0,27296,
NUCANA PLC,CMN,67022C106,1225,66670,SH,DFND,1,66670,0,0,
NUCOR CORP,CMN,670346105,44336,791152,SH,DFND,1,790620,0,532,
NUCOR CORP,CMN,670346105,4158,74200,SH,DFND,1,74200,0,0,Put
NUCOR CORP,CMN,670346105,8866,158200,SH,DFND,1,158200,0,0,Call
NUCOR CORP,CMN,670346105,74535,1330036,SH,DFND,2,1324236,0,5800,
NUCOR CORP,CMN,670346105,378,6739,SH,DFND,6,6739,0,0,
NUCOR CORP,CMN,670346105,251,4478,SH,DFND,7,4478,0,0,
NUSTAR ENERGY LP,CMN,67058H102,31058,765165,SH,DFND,1,742455,0,22710,
NUSTAR ENERGY LP,CMN,67058H102,107986,2660400,SH,DFND,2,2660400,0,0,
NUSTAR ENERGY LP,CMN,67058H102,358,8822,SH,DFND,6,8822,0,0,
NUSTAR GP HOLDINGS LLC,CMN,67059L102,1947,88478,SH,DFND,1,88478,0,0,
NUSTAR GP HOLDINGS LLC,CMN,67059L102,259,11780,SH,DFND,2,11780,0,0,
NUTANIX INC,CMN,67059N108,1578,70486,SH,DFND,1,41136,0,29350,
NUTRI SYS INC NEW,CMN,67069D108,12990,232374,SH,DFND,1,232374,0,0,
NUTRI SYS INC NEW,CMN,67069D108,475,8500,SH,DFND,1,8500,0,0,Put
NUTRI SYS INC NEW,CMN,67069D108,481,8600,SH,DFND,1,8600,0,0,Call
NUTRI SYS INC NEW,CMN,67069D108,8357,149499,SH,DFND,2,149499,0,0,
NUVASIVE INC,CMN,670704105,63072,1137253,SH,DFND,1,1135253,0,2000,
NUVASIVE INC,CMN,670704105,699,12600,SH,DFND,1,12600,0,0,Call
NUVASIVE INC,CMN,670704105,5141,92700,SH,DFND,1,92700,0,0,Put
NUVASIVE INC,CMN,670704105,2589,46680,SH,DFND,2,46680,0,0,
NUVASIVE INC,CMN,670704105,34848,628346,SH,DFND,3,628346,0,0,
NUVEEN AMT FREE MUN CR INC F,CMN,67071L106,169,10963,SH,DFND,1,10963,0,0,
NVIDIA CORP,CMN,67066G104,513820,2874197,SH,DFND,1,2768849,0,105348,
NVIDIA CORP,CMN,67066G104,183650,1027300,SH,DFND,1,1027300,0,0,Call
NVIDIA CORP,CMN,67066G104,350586,1961100,SH,DFND,1,1961100,0,0,Put
NVIDIA CORP,CMN,67066G104,201757,1128585,SH,DFND,2,1031996,0,96589,
NVIDIA CORP,CMN,67066G104,1192,6669,SH,DFND,3,6669,0,0,
NVIDIA CORP,CMN,67066G104,4650,26009,SH,DFND,6,26009,0,0,
NVIDIA CORP,CMN,67066G104,1543,8630,SH,DFND,7,8630,0,0,
NVR INC,CMN,62944T105,120136,42079,SH,DFND,1,42079,0,0,
NVR INC,CMN,62944T105,19754,6919,SH,DFND,2,6784,0,135,
NVR INC,CMN,62944T105,1933,677,SH,DFND,6,677,0,0,
NXP SEMICONDUCTORS N V,CMN,N6596X109,61089,540182,SH,DFND,1,539951,0,231,
NXP SEMICONDUCTORS N V,CMN,N6596X109,305,2700,SH,DFND,1,2700,0,0,Call
NXP SEMICONDUCTORS N V,CMN,N6596X109,294,2600,SH,DFND,1,2600,0,0,Put
NXP SEMICONDUCTORS N V,CMN,N6596X109,1734,15331,SH,DFND,2,15331,0,0,
NXP SEMICONDUCTORS N V,CMN,N6596X109,3988,35260,SH,DFND,3,35260,0,0,
NXSTAGE MEDICAL INC,CMN,67072V103,34897,1264389,SH,DFND,1,1264389,0,0,
NXSTAGE MEDICAL INC,CMN,67072V103,250,9075,SH,DFND,2,9075,0,0,
NYMOX PHARMACEUTICAL CORP,CMN,P73398102,53,13931,SH,DFND,1,13931,0,0,
O REILLY AUTOMOTIVE INC NEW,CMN,67103H107,51761,240333,SH,DFND,1,240118,0,215,
O REILLY AUTOMOTIVE INC NEW,CMN,67103H107,1314,6100,SH,DFND,1,6100,0,0,Put
O REILLY AUTOMOTIVE INC NEW,CMN,67103H107,1680,7800,SH,DFND,1,7800,0,0,Call
O REILLY AUTOMOTIVE INC NEW,CMN,67103H107,35665,165600,SH,DFND,2,158403,0,7197,
O REILLY AUTOMOTIVE INC NEW,CMN,67103H107,666,3091,SH,DFND,6,3091,0,0,
O REILLY AUTOMOTIVE INC NEW,CMN,67103H107,273,1267,SH,DFND,7,1267,0,0,
OAKTREE CAP GROUP LLC,CMN,674001201,14949,317727,SH,DFND,1,297992,0,19735,
OASIS MIDSTREAM PARTNERS LP,CMN,67420T206,2922,172280,SH,DFND,1,172230,0,50,
OASIS PETE INC NEW,CMN,674215108,8964,982849,SH,DFND,1,982849,0,0,
OASIS PETE INC NEW,CMN,674215108,158,17300,SH,DFND,1,17300,0,0,Put
OASIS PETE INC NEW,CMN,674215108,1570,172200,SH,DFND,1,172200,0,0,Call
OASIS PETE INC NEW,CMN,674215108,3796,416250,SH,DFND,2,416250,0,0,
OBSIDIAN ENERGY LTD,CMN,674482104,11,10379,SH,DFND,1,10379,0,0,
OCCIDENTAL PETE CORP DEL,CMN,674599105,143376,2232926,SH,DFND,1,2232601,0,325,
OCCIDENTAL PETE CORP DEL,CMN,674599105,25800,401800,SH,DFND,1,401800,0,0,Call
OCCIDENTAL PETE CORP DEL,CMN,674599105,12771,198900,SH,DFND,1,198900,0,0,Put
OCCIDENTAL PETE CORP DEL,CMN,674599105,65301,1016987,SH,DFND,2,999493,0,17494,
OCCIDENTAL PETE CORP DEL,CMN,674599105,1591,24783,SH,DFND,6,24783,0,0,
OCCIDENTAL PETE CORP DEL,CMN,674599105,655,10197,SH,DFND,7,10197,0,0,
OCEANEERING INTL INC,CMN,675232102,35450,1349434,SH,DFND,1,1349434,0,0,
OCEANEERING INTL INC,CMN,675232102,39,1500,SH,DFND,1,1500,0,0,Put
OCEANEERING INTL INC,CMN,675232102,121,4600,SH,DFND,1,4600,0,0,Call
OCEANEERING INTL INC,CMN,675232102,10339,393560,SH,DFND,2,387248,0,6312,
OCEANFIRST FINL CORP,CMN,675234108,37444,1362091,SH,DFND,2,1304510,0,57581,
OCH ZIFF CAP MGMT GROUP,CMN,67551U105,2988,927983,SH,DFND,1,927983,0,0,
OCLARO INC,CMN,67555N206,7333,849700,SH,DFND,1,849700,0,0,
OCLARO INC,CMN,67555N206,692,80153,SH,DFND,2,80153,0,0,
OCLARO INC,CMN,67555N206,149,17248,SH,DFND,6,17248,0,0,
OCULAR THERAPEUTIX INC,CMN,67576A100,227,36759,SH,DFND,1,36759,0,0,
OCWEN FINL CORP,CMN,675746309,1569,456067,SH,DFND,1,456067,0,0,
OCWEN FINL CORP,CMN,675746309,1456,423200,SH,DFND,1,423200,0,0,Put
OCWEN FINL CORP,CMN,675746309,716,208100,SH,DFND,1,208100,0,0,Call
OFFICE DEPOT INC,CMN,676220106,17846,3930758,SH,DFND,1,3927607,0,3151,
OFFICE DEPOT INC,CMN,676220106,631,139000,SH,DFND,1,139000,0,0,Put
OFFICE DEPOT INC,CMN,676220106,346,76300,SH,DFND,1,76300,0,0,Call
OFFICE DEPOT INC,CMN,676220106,27339,6021769,SH,DFND,2,5773996,0,247773,
OFG BANCORP,CMN,67103X102,1694,185147,SH,DFND,1,185147,0,0,
OFG BANCORP,CMN,67103X102,3149,344099,SH,DFND,2,344099,0,0,
OGE ENERGY CORP,CMN,670837103,41321,1146852,SH,DFND,1,1143380,0,3472,
OGE ENERGY CORP,CMN,670837103,8059,223668,SH,DFND,2,219249,0,4419,
OI S A,CMN,670851500,15264,1959388,SH,DFND,1,1959388,0,0,
OI S A,CMN,670851500,12025,1543656,SH,DFND,3,1543656,0,0,
OIL STS INTL INC,CMN,678026105,10717,422748,SH,DFND,1,422748,0,0,
OIL STS INTL INC,CMN,678026105,847,33417,SH,DFND,2,33417,0,0,
OKTA INC,CMN,679295105,347,12291,SH,DFND,1,11541,0,750,
OLD DOMINION FGHT LINES INC,CMN,679580100,82590,750070,SH,DFND,1,750070,0,0,
OLD DOMINION FGHT LINES INC,CMN,679580100,220,2000,SH,DFND,1,2000,0,0,Put
OLD DOMINION FGHT LINES INC,CMN,679580100,418,3800,SH,DFND,1,3800,0,0,Call
OLD DOMINION FGHT LINES INC,CMN,679580100,52134,473475,SH,DFND,2,472825,0,650,
OLD DOMINION FGHT LINES INC,CMN,679580100,205,1865,SH,DFND,6,1865,0,0,
OLD NATL BANCORP IND,CMN,680033107,12001,655780,SH,DFND,1,655780,0,0,
OLD NATL BANCORP IND,CMN,680033107,1387,75806,SH,DFND,2,75806,0,0,
OLD REP INTL CORP,CMN,680223104,65029,3302643,SH,DFND,1,3302643,0,0,
OLD REP INTL CORP,CMN,680223104,30372,1542489,SH,DFND,2,1535841,0,6648,
OLD REP INTL CORP,CMN,680223104,537,27282,SH,DFND,6,27282,0,0,
OLD SECOND BANCORP INC ILL,CMN,680277100,297,22086,SH,DFND,1,22086,0,0,
OLIN CORP,CMN,680665205,14533,424316,SH,DFND,1,424011,0,305,
OLIN CORP,CMN,680665205,6740,196800,SH,DFND,1,196800,0,0,Call
OLIN CORP,CMN,680665205,47625,1390523,SH,DFND,2,1344233,0,46290,
OLIN CORP,CMN,680665205,1222,35666,SH,DFND,6,35666,0,0,
OLLIES BARGAIN OUTLT HLDGS I,CMN,681116109,8780,189223,SH,DFND,1,189223,0,0,
OLLIES BARGAIN OUTLT HLDGS I,CMN,681116109,2439,52561,SH,DFND,2,52561,0,0,
OLYMPIC STEEL INC,CMN,68162K106,864,39268,SH,DFND,1,39268,0,0,
OM ASSET MGMT PLC,CMN,G67506108,9504,636995,SH,DFND,1,636995,0,0,
OM ASSET MGMT PLC,CMN,G67506108,36784,2465421,SH,DFND,2,2366172,0,99249,
OMEGA HEALTHCARE INVS INC,CMN,681936100,33256,1042168,SH,DFND,1,1042168,0,0,
